,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
10,10,-0.20528623395949458,2020-08-27 09:29:44.639611,2020-08-27 09:49:58.054513,0 days 00:20:13.414902000,0.45813519376976963,0.49124922971944013,0.9922416414559565,0.9352370871152706,0.9086995774591224,COMPLETE
11,11,-0.2061614749988837,2020-08-27 09:49:58.054977,2020-08-27 10:11:49.590722,0 days 00:21:51.535745000,0.496142992708608,0.495002475581468,0.9430088311694601,0.9590955038117994,0.9812485564374074,COMPLETE
12,12,-0.20852335542343153,2020-08-27 10:11:49.591192,2020-08-27 10:34:12.140769,0 days 00:22:22.549577000,0.49289793920590236,0.47247742835016154,0.31832418540224383,0.7477420401525833,0.08468835793493673,COMPLETE
13,13,-0.17785474959573305,2020-08-27 10:34:12.141226,2020-08-27 10:39:59.454245,0 days 00:05:47.313019000,0.002285733210982993,0.3797605005096114,0.32324044569387395,0.7173450560505784,0.11441892459443609,COMPLETE
14,14,-0.20375211645848135,2020-08-27 10:39:59.454702,2020-08-27 10:58:10.781305,0 days 00:18:11.326603000,0.38798162194049035,0.44286706156084843,0.3862461634340172,0.7829736362702646,0.05633786382722929,COMPLETE
15,15,-0.20046440064907825,2020-08-27 10:58:10.781769,2020-08-27 11:13:53.594767,0 days 00:15:42.812998000,0.27871290387203324,0.34079175656399047,0.20651238927199306,0.6330491924261837,0.19387040232198743,COMPLETE
16,16,-0.2050251609876683,2020-08-27 11:13:53.595283,2020-08-27 11:33:18.999807,0 days 00:19:25.404524000,0.4250154997592789,0.4374041921376334,0.3539516430956733,0.8262366762246984,0.5500844005332671,COMPLETE
17,17,-0.19968219253659247,2020-08-27 11:33:19.000268,2020-08-27 11:49:46.593013,0 days 00:16:27.592745000,0.3170123096633423,0.3116306349360754,0.4891744437249416,0.6686301320927924,0.00919197218525035,COMPLETE
18,18,-0.22588532237418651,2020-08-27 11:49:46.593606,2020-08-27 12:12:47.869043,0 days 00:23:01.275437000,0.4958594230767287,0.4857939661975695,0.004917554371189063,0.9883277134985878,0.2410503715324215,COMPLETE
19,19,-0.19324346509928536,2020-08-27 12:12:47.869499,2020-08-27 12:33:24.991799,0 days 00:20:37.122300000,0.4271628461976117,0.06457961317391878,0.08256243473562627,0.9867641600001976,0.2689269463819918,COMPLETE
20,20,-0.20358635568001537,2020-08-27 12:33:24.992267,2020-08-27 12:50:08.940810,0 days 00:16:43.948543000,0.31829709072977896,0.37496533148877736,0.22874196388788534,0.8915487181705458,0.2861244782001324,COMPLETE
21,21,-0.2261738950903031,2020-08-27 12:50:08.941264,2020-08-27 13:13:24.780919,0 days 00:23:15.839655000,0.4975121428699272,0.49770585556330776,0.0033499159053375248,0.9945051545128566,0.1365339869665093,COMPLETE
22,22,-0.22552385623865717,2020-08-27 13:13:24.781381,2020-08-27 13:36:46.576750,0 days 00:23:21.795369000,0.4978708195066648,0.4131799226378923,0.001928484347200417,0.9964891735209229,0.1856708264470436,COMPLETE
23,23,-0.22602345911534932,2020-08-27 13:36:46.577215,2020-08-27 13:59:43.771004,0 days 00:22:57.193789000,0.4935730677314923,0.4952813670804964,0.0012177714365716572,0.9850373418002084,0.15771871158562828,COMPLETE
24,24,-0.21622584515354126,2020-08-27 13:59:43.771465,2020-08-27 14:20:59.761229,0 days 00:21:15.989764000,0.4558316133737155,0.4946374976287349,0.12023400380139726,0.8944392733150003,0.16116804108976646,COMPLETE
25,25,-0.22533270838218145,2020-08-27 14:20:59.761690,2020-08-27 14:41:58.857402,0 days 00:20:59.095712000,0.4371354859016573,0.45674628532276884,0.002165339759437723,0.9925990448266688,0.028656653466610546,COMPLETE
26,26,-0.18500259383877135,2020-08-27 14:41:58.857856,2020-08-27 14:50:30.574632,0 days 00:08:31.716776000,0.03705709021961623,0.4050670521445972,0.2664578842032736,0.8491474553882628,0.31464736288463824,COMPLETE
