,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
10,10,-0.19477879912011492,2020-09-20 21:27:51.592469,2020-09-20 21:28:32.815839,0 days 00:00:41.223370000,0.2909254448386775,0.4951419410172967,0.2373858022146877,0.04775385144593686,0.8372065754945544,COMPLETE
11,11,-0.19463554608513306,2020-09-20 21:28:32.816262,2020-09-20 21:29:13.705607,0 days 00:00:40.889345000,0.27450402118416417,0.4985266318554487,0.18536513008643812,0.005369430591016522,0.8788459669245366,COMPLETE
12,12,-0.19461211069454853,2020-09-20 21:29:13.706032,2020-09-20 21:29:54.184189,0 days 00:00:40.478157000,0.27100591628300785,0.4985811980734176,0.15504346830410015,0.05119865347391839,0.9429974569930318,COMPLETE
13,13,-0.19358638120492694,2020-09-20 21:29:54.184611,2020-09-20 21:30:33.451789,0 days 00:00:39.267178000,0.20301476700419474,0.49951037943728605,0.2695587413145687,0.04468237681711815,0.738300265542269,COMPLETE
14,14,-0.19507229321091923,2020-09-20 21:30:33.452217,2020-09-20 21:31:14.548587,0 days 00:00:41.096370000,0.32284941476578777,0.42941762434083275,0.035863241481196045,0.20260960669596492,0.7649441079208564,COMPLETE
15,15,-0.2016426542189324,2020-09-20 21:31:14.549019,2020-09-20 21:31:55.848643,0 days 00:00:41.299624000,0.3539557898144794,0.4200058892850202,0.017678897451481993,0.2110897533424392,0.7037809246776182,COMPLETE
16,16,-0.194277452881852,2020-09-20 21:31:55.849073,2020-09-20 21:32:37.100871,0 days 00:00:41.251798000,0.3546493637841448,0.40300411940059416,0.09901268415391508,0.22276146393125362,0.6349445627364314,COMPLETE
17,17,-0.21526585418340322,2020-09-20 21:32:37.101345,2020-09-20 21:33:17.816307,0 days 00:00:40.714962000,0.3681649441715641,0.4146560280776287,0.006998778481926048,0.47470351663235333,0.46489606893131297,COMPLETE
18,18,-0.20899743613022145,2020-09-20 21:33:17.816753,2020-09-20 21:33:56.053917,0 days 00:00:38.237164000,0.1999647514423202,0.41100145980073527,0.011056290003619913,0.5268706192424107,0.5098882621886788,COMPLETE
19,19,-0.18792964943039014,2020-09-20 21:33:56.054364,2020-09-20 21:34:34.175102,0 days 00:00:38.120738000,0.1850667255313143,0.2719185538707313,0.318117978680235,0.5521210650375649,0.5065042739166592,COMPLETE
20,20,-0.19202448597259766,2020-09-20 21:34:34.175552,2020-09-20 21:35:12.560661,0 days 00:00:38.385109000,0.20749677963772384,0.3823846502042191,0.48859017988091974,0.7535199557697392,0.4896702043458522,COMPLETE
21,21,-0.21529573513760725,2020-09-20 21:35:12.561105,2020-09-20 21:35:53.162437,0 days 00:00:40.601332000,0.370788952499606,0.44727601965073793,0.009312248051661379,0.5035957339648963,0.6076663547462245,COMPLETE
22,22,-0.21744379014276422,2020-09-20 21:35:53.162857,2020-09-20 21:36:33.554671,0 days 00:00:40.391814000,0.4107503054982378,0.45567831549856647,0.002752871770098344,0.49729888011973455,0.5871988355861056,COMPLETE
23,23,-0.19647053438224385,2020-09-20 21:36:33.555166,2020-09-20 21:37:14.234514,0 days 00:00:40.679348000,0.41976099444024767,0.45659079494935206,0.11447141792664287,0.4520020071179023,0.5963239843933925,COMPLETE
24,24,-0.1977259843540184,2020-09-20 21:37:14.234982,2020-09-20 21:37:54.645170,0 days 00:00:40.410188000,0.45996126145071436,0.45621077691246653,0.10389777462282974,0.46115512646176926,0.40178198860174275,COMPLETE
25,25,-0.19351736029054362,2020-09-20 21:37:54.645616,2020-09-20 21:38:35.220206,0 days 00:00:40.574590000,0.37565370129694453,0.36366397022324737,0.3988090004783435,0.597757574354872,0.6100716812982374,COMPLETE
26,26,-0.19471908486516148,2020-09-20 21:38:35.220663,2020-09-20 21:39:15.621275,0 days 00:00:40.400612000,0.312121111944415,0.4630687946417973,0.20978535324851666,0.8035007076715859,0.41787864762417204,COMPLETE
27,27,-0.21820743852867003,2020-09-20 21:39:15.621728,2020-09-20 21:39:56.265744,0 days 00:00:40.644016000,0.45300684410974745,0.2499596555308795,0.0002829491041947789,0.47340099567159744,0.5561794741708639,COMPLETE
