,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_embedding_dim,params_layer_size,params_lr,params_lr_decay_rate,params_weight_decay,state
0,0,-0.006437854204358299,2020-08-27 06:56:19.615128,2020-08-27 06:57:01.344658,0 days 00:00:41.729530000,384.0,96.0,3,0.001383108443808472,0.7093353782812133,2.890088283489422e-06,COMPLETE
