,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
10,10,-0.20665690944397427,2020-08-21 18:33:20.239615,2020-08-21 18:54:33.015390,0 days 00:21:12.775775000,0.48194716503758306,0.4534894591829775,0.4655615046646284,0.9951835138442586,0.7677732083794049,COMPLETE
11,11,-0.20823833682093834,2020-08-21 18:54:33.015839,2020-08-21 19:16:29.195231,0 days 00:21:56.179392000,0.4925457021026761,0.4796614087131603,0.4168653729355406,0.9527580479143725,0.7712022348989439,COMPLETE
12,12,-0.20566483203101765,2020-08-21 19:16:29.195680,2020-08-21 19:37:45.943876,0 days 00:21:16.748196000,0.49130578971624317,0.40705388129594083,0.4771042939859061,0.9828929210302103,0.7745623070376657,COMPLETE
13,13,-0.2078159514245669,2020-08-21 19:37:45.944329,2020-08-21 19:56:03.729666,0 days 00:18:17.785337000,0.38619642097351675,0.4849670201543674,0.3443167963472643,0.9834698321253448,0.7528780576899188,COMPLETE
14,14,-0.20337424919222563,2020-08-21 19:56:03.730117,2020-08-21 20:13:46.702259,0 days 00:17:42.972142000,0.3726364026582134,0.37014826094258957,0.3250424796470978,0.8822748792267858,0.9923923853543819,COMPLETE
15,15,-0.20421528047774185,2020-08-21 20:13:46.703024,2020-08-21 20:30:06.106331,0 days 00:16:19.403307000,0.3204796566880089,0.4963477598694217,0.3267298626760599,0.4727958244752569,0.6840534900164926,COMPLETE
16,16,-0.20257558287653146,2020-08-21 20:30:06.106780,2020-08-21 20:49:12.551832,0 days 00:19:06.445052000,0.41747610271200664,0.3887465223594997,0.5862584156444977,0.9089644135791766,0.24114945919160313,COMPLETE
17,17,-0.17955152713511957,2020-08-21 20:49:12.552326,2020-08-21 21:07:34.199102,0 days 00:18:21.646776000,0.3615413639666496,0.0006162261393704294,0.011195322065085334,0.30840990907228816,0.8773694935657681,COMPLETE
18,18,-0.2059231551225918,2020-08-21 21:07:34.199557,2020-08-21 21:26:59.976270,0 days 00:19:25.776713000,0.4356471328296113,0.4973327747504083,0.6151641209223602,0.5712410955044807,0.8717453283779313,COMPLETE
19,19,-0.2041553492069721,2020-08-21 21:26:59.976764,2020-08-21 21:48:30.450946,0 days 00:21:30.474182000,0.49966967988678224,0.3198387858355078,0.33853622194689054,0.9872581049192412,0.6240667907891273,COMPLETE
20,20,-0.1990978427029793,2020-08-21 21:48:30.451418,2020-08-21 22:03:38.162554,0 days 00:15:07.711136000,0.2802071295918395,0.20734678874489185,0.9973212543720336,0.8224877091659585,0.7430186359948981,COMPLETE
21,21,-0.20660673049813053,2020-08-21 22:03:38.162999,2020-08-21 22:25:33.857053,0 days 00:21:55.694054000,0.4964227203242733,0.4353316388673394,0.439615199356857,0.9893808830410917,0.788006345466978,COMPLETE
22,22,-0.20484147466606498,2020-08-21 22:25:33.857510,2020-08-21 22:45:22.924200,0 days 00:19:49.066690000,0.4600576179529015,0.45252752835065274,0.6012480309734997,0.9155168598318147,0.6054929737636505,COMPLETE
